SKU_number,SoldCount,LowNetPrice,Revenue,Cumulative_Revenue,Cumulative_Percentage,ABC_Category
163035,1.0,53.87,53.87,819892.3199999755,80.55255700762729,B
560016,2.0,26.93,53.86,819946.1799999755,80.55784863021552,B
402500,1.0,53.85,53.85,820000.0299999755,80.56313927032647,B
710488,1.0,53.83,53.83,820053.8599999754,80.56842794548288,B
742874,1.0,53.83,53.83,820107.6899999754,80.57371662063929,B
376581,1.0,53.83,53.83,820161.5199999753,80.5790052957957,B
655563,1.0,53.82,53.82,820215.3399999753,80.58429298847484,B
2258908,1.0,53.8,53.8,820269.1399999753,80.58957871619945,B
57532,1.0,53.79,53.79,820322.9299999754,80.59486346144678,B
256635,2.0,26.88,53.76,820376.6899999754,80.60014525926229,B
2164292,1.0,53.75,53.75,820430.4399999754,80.60542607460053,B
52592,1.0,53.74,53.74,820484.1799999754,80.6107059074615,B
642258,2.0,26.87,53.74,820537.9199999754,80.61598574032246,B
290958,1.0,53.7,53.7,820591.6199999753,80.62126164327434,B
55071,1.0,53.69,53.69,820645.3099999753,80.62653656374893,B
249042,1.0,53.65,53.65,820698.9599999753,80.63180755431445,B
161849,1.0,53.65,53.65,820752.6099999753,80.63707854487997,B
145706,1.0,53.65,53.65,820806.2599999753,80.64234953544549,B
877957,1.0,53.65,53.65,820859.9099999754,80.64762052601101,B
247920,2.0,26.82,53.64,820913.5499999754,80.65289053409926,B
289438,6.0,8.94,53.64,820967.1899999754,80.6581605421875,B
877474,1.0,53.61,53.61,821020.7999999754,80.66342760284392,B
533045,1.0,53.61,53.61,821074.4099999754,80.66869466350035,B
560304,1.0,53.61,53.61,821128.0199999753,80.67396172415677,B
861295,1.0,53.58,53.58,821181.5999999753,80.67922583738138,B
525574,1.0,53.55,53.55,821235.1499999753,80.68448700317418,B
868481,1.0,53.54,53.54,821288.6899999754,80.6897471864897,B
657984,1.0,53.54,53.54,821342.2299999754,80.69500736980523,B
909384,1.0,53.53,53.53,821395.7599999754,80.70026657064349,B
553979,1.0,53.49,53.49,821449.2499999754,80.70552184157265,B
224719,1.0,53.49,53.49,821502.7399999754,80.7107771125018,B
550360,1.0,53.49,53.49,821556.2299999754,80.71603238343097,B
287544,1.0,53.49,53.49,821609.7199999754,80.72128765436013,B
2570300,1.0,53.49,53.49,821663.2099999754,80.72654292528928,B
561333,1.0,53.48,53.48,821716.6899999754,80.73179721374117,B
549258,1.0,53.47,53.47,821770.1599999754,80.73705051971578,B
544313,1.0,53.46,53.46,821823.6199999753,80.74230284321312,B
635548,1.0,53.45,53.45,821877.0699999753,80.7475541842332,B
131339,1.0,53.44,53.44,821930.5099999752,80.75280454277598,B
868486,1.0,53.43,53.43,821983.9399999753,80.75805391884153,B
552299,1.0,53.43,53.43,822037.3699999753,80.76330329490705,B
142222,3.0,17.81,53.42999999999999,822090.7999999754,80.76855267097258,B
582986,1.0,53.42,53.42,822144.2199999754,80.77380106456084,B
254101,1.0,53.4,53.4,822197.6199999754,80.77904749319455,B
145458,1.0,53.37,53.37,822250.9899999754,80.78429097439644,B
870433,2.0,26.66,53.32,822304.3099999754,80.78952954321198,B
868468,1.0,53.29,53.29,822357.5999999754,80.79476516459569,B
864695,1.0,53.27,53.27,822410.8699999754,80.79999882102487,B
169389,1.0,53.26,53.26,822464.1299999754,80.80523149497677,B
290904,1.0,53.25,53.25,822517.3799999754,80.8104631864514,B
916718,1.0,53.23,53.23,822570.6099999754,80.81569291297149,B
60284,1.0,53.2,53.2,822623.8099999754,80.82091969205973,B
867990,1.0,53.19,53.19,822676.9999999753,80.82614548867073,B
121376,1.0,53.19,53.19,822730.1899999753,80.83137128528172,B
275603,1.0,53.19,53.19,822783.3799999752,80.8365970818927,B
363540,2.0,26.59,53.18,822836.5599999753,80.84182189602643,B
868154,1.0,53.18,53.18,822889.7399999753,80.84704671016016,B
766352,1.0,53.16,53.16,822942.8999999753,80.85226955933933,B
543364,1.0,53.15,53.15,822996.0499999754,80.85749142604124,B
595628,1.0,53.15,53.15,823049.1999999754,80.86271329274315,B
161844,1.0,53.14,53.14,823102.3399999754,80.86793417696778,B
546022,1.0,53.14,53.14,823155.4799999754,80.87315506119242,B
52669,1.0,53.13,53.13,823208.6099999754,80.87837496293979,B
344542,1.0,53.12,53.12,823261.7299999754,80.88359388220987,B
531576,1.0,53.12,53.12,823314.8499999754,80.88881280147996,B
593554,2.0,26.55,53.1,823367.9499999754,80.89402975579549,B
1574761,1.0,53.09,53.09,823421.0399999754,80.89924572763377,B
574356,1.0,53.08,53.08,823474.1199999753,80.90446071699476,B
544637,1.0,53.08,53.08,823527.1999999753,80.90967570635576,B
177508,1.0,53.01,53.01,823580.2099999753,80.91488381837586,B
547080,1.0,52.99,52.99,823633.1999999753,80.9200899654414,B
544258,1.0,52.99,52.99,823686.1899999753,80.92529611250696,B
230569,1.0,52.99,52.99,823739.1799999753,80.93050225957249,B
624685,1.0,52.99,52.99,823792.1699999752,80.93570840663804,B
570533,1.0,52.99,52.99,823845.1599999752,80.94091455370359,B
536606,1.0,52.99,52.99,823898.1499999752,80.94612070076914,B
652729,1.0,52.98,52.98,823951.1299999752,80.95132586535742,B
52263,1.0,52.98,52.98,824004.1099999752,80.9565310299457,B
771481,1.0,52.98,52.98,824057.0899999752,80.96173619453396,B
52484,2.0,26.49,52.98,824110.0699999752,80.96694135912223,B
56589,1.0,52.98,52.98,824163.0499999751,80.97214652371052,B
768370,2.0,26.49,52.98,824216.0299999751,80.9773516882988,B
607445,1.0,52.97,52.97,824268.9999999751,80.98255587040978,B
867591,1.0,52.97,52.97,824321.9699999751,80.9877600525208,B
533542,1.0,52.97,52.97,824374.939999975,80.9929642346318,B
921807,1.0,52.97,52.97,824427.909999975,80.9981684167428,B
199154,1.0,52.95,52.95,824480.859999975,81.00337063389925,B
147684,1.0,52.95,52.95,824533.8099999749,81.0085728510557,B
53787,5.0,10.59,52.95,824586.7599999749,81.01377506821217,B
309807,1.0,52.94,52.94,824639.6999999748,81.01897630289135,B
128364,1.0,52.94,52.94,824692.6399999748,81.02417753757052,B
287697,1.0,52.92,52.92,824745.5599999748,81.02937680729518,B
628631,10.0,5.29,52.9,824798.4599999748,81.03457411206529,B
145775,1.0,52.89,52.89,824851.3499999748,81.0397704343581,B
617993,1.0,52.88,52.88,824904.2299999748,81.04496577417366,B
50383,2.0,26.43,52.86,824957.0899999748,81.05015914903467,B
739488,1.0,52.85,52.85,825009.9399999748,81.0553515414184,B
617406,1.0,52.82,52.82,825062.7599999747,81.06054098637033,B
900739,1.0,52.81,52.81,825115.5699999748,81.06572944884498,B
533739,1.0,52.78,52.78,825168.3499999748,81.0709149638878,B
871137,1.0,52.78,52.78,825221.1299999749,81.07610047893064,B
536624,3.0,17.59,52.769999999999996,825273.8999999749,81.0812850114962,B
621671,1.0,52.74,52.74,825326.6399999749,81.08646659662995,B
629083,1.0,52.73,52.73,825379.3699999748,81.09164719928643,B
610038,1.0,52.72,52.72,825432.0899999748,81.09682681946562,B
625219,1.0,52.72,52.72,825484.8099999748,81.10200643964481,B
570475,1.0,52.72,52.72,825537.5299999748,81.10718605982402,B
224710,1.0,52.71,52.71,825590.2399999747,81.11236469752593,B
148777,1.0,52.71,52.71,825642.9499999747,81.11754333522786,B
169476,1.0,52.7,52.7,825695.6499999746,81.1227209904525,B
61231,1.0,52.69,52.69,825748.3399999746,81.12789766319987,B
136614,1.0,52.68,52.68,825801.0199999746,81.13307335347,B
620304,1.0,52.67,52.67,825853.6899999747,81.13824806126284,B
880071,1.0,52.62,52.62,825906.3099999747,81.14341785666932,B
601198,1.0,52.62,52.62,825958.9299999747,81.14858765207579,B
621311,1.0,52.61,52.61,826011.5399999747,81.153756465005,B
106538,3.0,17.53,52.59,826064.1299999746,81.15892331297965,B
53853,2.0,26.29,52.58,826116.7099999746,81.16408917847704,B
54801,2.0,26.29,52.58,826169.2899999745,81.16925504397442,B
2573674,1.0,52.57,52.57,826221.8599999745,81.17441992699453,B
428386,1.0,52.57,52.57,826274.4299999744,81.17958481001463,B
166474,1.0,52.56,52.56,826326.9899999745,81.18474871055749,B
254104,1.0,52.55,52.55,826379.5399999745,81.18991162862307,B
615625,1.0,52.54,52.54,826432.0799999746,81.19507356421136,B
709905,1.0,52.54,52.54,826484.6199999746,81.20023549979966,B
190457,1.0,52.54,52.54,826537.1599999747,81.20539743538797,B
187977,1.0,52.49,52.49,826589.6499999746,81.21055445858991,B
646683,1.0,52.49,52.49,826642.1399999746,81.21571148179184,B
607403,1.0,52.49,52.49,826694.6299999746,81.22086850499379,B
2683691,2.0,26.24,52.48,826747.1099999746,81.22602454571845,B
527027,1.0,52.47,52.47,826799.5799999746,81.23117960396583,B
544215,1.0,52.46,52.46,826852.0399999745,81.23633367973595,B
504803,1.0,52.45,52.45,826904.4899999745,81.2414867730288,B
286098,1.0,52.45,52.45,826956.9399999744,81.24663986632164,B
287082,1.0,52.44,52.44,827009.3799999744,81.25179197713722,B
515289,1.0,52.43,52.43,827061.8099999744,81.25694310547551,B
544925,1.0,52.42,52.42,827114.2299999745,81.26209325133655,B
249879,3.0,17.47,52.41,827166.6399999745,81.26724241472031,B
627361,1.0,52.41,52.41,827219.0499999746,81.27239157810409,B
629499,1.0,52.38,52.38,827271.4299999746,81.27753779405603,B
591353,1.0,52.37,52.37,827323.7999999746,81.2826830275307,B
527228,1.0,52.35,52.35,827376.1499999745,81.28782629605082,B
53048,1.0,52.35,52.35,827428.4999999745,81.29296956457095,B
294830,3.0,17.45,52.349999999999994,827480.8499999745,81.29811283309107,B
534062,2.0,26.17,52.34,827533.1899999744,81.30325511913392,B
528267,2.0,26.16,52.32,827585.5099999744,81.30839544022223,B
620246,1.0,52.3,52.3,827637.8099999744,81.313533796356,B
178863,1.0,52.29,52.29,827690.0999999745,81.3186711700125,B
539300,3.0,17.43,52.29,827742.3899999745,81.32380854366899,B
774492,1.0,52.28,52.28,827794.6699999745,81.32894493484821,B
535355,1.0,52.25,52.25,827846.9199999745,81.33407837859562,B
54928,1.0,52.25,52.25,827899.1699999745,81.33921182234302,B
533646,1.0,52.24,52.24,827951.4099999745,81.34434428361315,B
897547,1.0,52.23,52.23,828003.6399999745,81.34947576240602,B
2619239,1.0,52.2,52.2,828055.8399999745,81.35460429376705,B
544495,1.0,52.16,52.16,828107.9999999745,81.359728895219,B
108564,1.0,52.16,52.16,828160.1599999745,81.36485349667096,B
286040,1.0,52.15,52.15,828212.3099999746,81.36997711564564,B
127111,2.0,26.07,52.14,828264.4499999746,81.37509975214306,B
618619,1.0,52.13,52.13,828316.5799999746,81.3802214061632,B
607446,1.0,52.11,52.11,828368.6899999746,81.3853410952288,B
2867175,1.0,52.1,52.1,828420.7899999745,81.3904598018171,B
534531,3.0,17.36,52.08,828472.8699999745,81.39557654345087,B
647212,1.0,52.05,52.05,828524.9199999745,81.40069033765283,B
130427,1.0,52.05,52.05,828576.9699999746,81.40580413185481,B
1827248,1.0,52.04,52.04,828629.0099999746,81.4109169435795,B
162653,1.0,52.03,52.03,828681.0399999747,81.4160287728269,B
544000,1.0,52.02,52.02,828733.0599999747,81.42113961959706,B
639494,1.0,52.0,52.0,828785.0599999747,81.42624850141266,B
635025,2.0,26.0,52.0,828837.0599999747,81.43135738322826,B
593995,1.0,52.0,52.0,828889.0599999747,81.43646626504385,B
285386,1.0,51.99,51.99,828941.0499999747,81.44157416438217,B
635204,1.0,51.99,51.99,828993.0399999747,81.4466820637205,B
2619088,1.0,51.99,51.99,829045.0299999746,81.45178996305883,B
192082,1.0,51.99,51.99,829097.0199999746,81.45689786239716,B
51293,1.0,51.99,51.99,829149.0099999746,81.46200576173548,B
664762,1.0,51.99,51.99,829200.9999999746,81.46711366107381,B
210852,1.0,51.99,51.99,829252.9899999746,81.47222156041212,B
286407,1.0,51.99,51.99,829304.9799999746,81.47732945975046,B
544481,1.0,51.99,51.99,829356.9699999746,81.48243735908878,B
253976,1.0,51.99,51.99,829408.9599999746,81.4875452584271,B
756705,1.0,51.99,51.99,829460.9499999746,81.49265315776543,B
293077,1.0,51.99,51.99,829512.9399999746,81.49776105710376,B
133067,1.0,51.99,51.99,829564.9299999746,81.50286895644207,B
177639,1.0,51.99,51.99,829616.9199999745,81.50797685578041,B
1455958,1.0,51.98,51.98,829668.8999999745,81.51308377264147,B
3558677,2.0,25.99,51.98,829720.8799999745,81.51819068950252,B
618239,2.0,25.99,51.98,829772.8599999745,81.52329760636357,B
170029,1.0,51.98,51.98,829824.8399999745,81.52840452322462,B
641727,2.0,25.99,51.98,829876.8199999745,81.53351144008568,B
193681,2.0,25.99,51.98,829928.7999999744,81.53861835694673,B
864685,2.0,25.99,51.98,829980.7799999744,81.54372527380777,B
898811,2.0,25.99,51.98,830032.7599999744,81.54883219066882,B
115594,2.0,25.99,51.98,830084.7399999744,81.55393910752987,B
2343336,1.0,51.97,51.97,830136.7099999744,81.55904504191366,B
169534,1.0,51.97,51.97,830188.6799999743,81.56415097629744,B
495349,2.0,25.98,51.96,830240.6399999743,81.56925592820394,B
560872,1.0,51.96,51.96,830292.5999999742,81.57436088011045,B
2647809,1.0,51.96,51.96,830344.5599999742,81.57946583201695,B
146023,2.0,25.98,51.96,830396.5199999742,81.58457078392345,B
298365,2.0,25.98,51.96,830448.4799999741,81.58967573582996,B
54573,4.0,12.99,51.96,830500.4399999741,81.59478068773647,B
742005,1.0,51.96,51.96,830552.3999999741,81.59988563964298,B
202516,1.0,51.94,51.94,830604.339999974,81.60498862659493,B
614200,2.0,25.97,51.94,830656.279999974,81.6100916135469,B
864709,1.0,51.94,51.94,830708.2199999739,81.61519460049885,B
621742,1.0,51.94,51.94,830760.1599999738,81.6202975874508,B
526564,1.0,51.94,51.94,830812.0999999738,81.62540057440278,B
629736,1.0,51.94,51.94,830864.0399999737,81.63050356135473,B
115741,1.0,51.93,51.93,830915.9699999738,81.63560556582942,B
183614,1.0,51.91,51.91,830967.8799999738,81.64070560534958,B
2491497,1.0,51.9,51.9,831019.7799999738,81.64580466239246,B
314953,1.0,51.89,51.89,831071.6699999738,81.65090273695806,B
871896,2.0,25.94,51.88,831123.5499999739,81.6559998290464,B
54896,2.0,25.94,51.88,831175.4299999739,81.66109692113473,B
552728,2.0,25.94,51.88,831227.3099999739,81.66619401322306,B
921659,2.0,25.94,51.88,831279.1899999739,81.6712911053114,B
616739,1.0,51.88,51.88,831331.0699999739,81.67638819739972,B
2281437,1.0,51.87,51.87,831382.9399999739,81.68148430701079,B
595091,1.0,51.84,51.84,831434.7799999738,81.68657746919003,B
130767,2.0,25.91,51.82,831486.5999999738,81.69166866641471,B
144136,1.0,51.81,51.81,831538.4099999738,81.69675888116214,B
55925,1.0,51.81,51.81,831590.2199999739,81.70184909590958,B
53792,4.0,12.95,51.8,831642.0199999739,81.70693832817973,B
561191,2.0,25.9,51.8,831693.819999974,81.7120275604499,B
630665,1.0,51.8,51.8,831745.619999974,81.71711679272006,B
1731773,1.0,51.79,51.79,831797.4099999741,81.72220504251294,B
619522,1.0,51.78,51.78,831849.1899999741,81.72729230982854,B
416599,1.0,51.75,51.75,831900.9399999741,81.73237662971235,B
261089,1.0,51.74,51.74,831952.6799999741,81.73745996711887,B
169892,1.0,51.74,51.74,832004.4199999741,81.74254330452538,B
191901,4.0,12.93,51.72,832056.139999974,81.74762467697735,B
231476,1.0,51.68,51.68,832107.8199999741,81.75270211952025,B
101560,1.0,51.66,51.66,832159.4799999741,81.7577775971086,B
114545,1.0,51.64,51.64,832211.1199999742,81.7628511097424,B
112050,1.0,51.63,51.63,832262.7499999742,81.76792363989892,B
118588,2.0,25.81,51.62,832314.3699999742,81.77299518757818,B
286450,1.0,51.61,51.61,832365.9799999741,81.77806575278015,B
132734,1.0,51.61,51.61,832417.5899999741,81.78313631798213,B
131588,1.0,51.59,51.59,832469.1799999741,81.78820491822957,B
788734,1.0,51.59,51.59,832520.769999974,81.793273518477,B
261275,2.0,25.79,51.58,832572.349999974,81.79834113624716,B
864304,1.0,51.57,51.57,832623.919999974,81.80340777154005,B
621582,1.0,51.51,51.51,832675.429999974,81.8084685119693,B
55575,1.0,51.51,51.51,832726.939999974,81.81352925239857,B
3619286,1.0,51.51,51.51,832778.449999974,81.81858999282782,B
252736,2.0,25.75,51.5,832829.949999974,81.82364975077981,B
2378055,1.0,51.49,51.49,832881.439999974,81.82870852625453,B
525497,1.0,51.49,51.49,832932.929999974,81.83376730172924,B
538830,1.0,51.49,51.49,832984.419999974,81.83882607720395,B
867140,1.0,51.49,51.49,833035.909999974,81.84388485267867,B
658260,1.0,51.49,51.49,833087.399999974,81.84894362815338,B
113332,1.0,51.48,51.48,833138.8799999739,81.85400142115083,B
116853,1.0,51.48,51.48,833190.3599999739,81.85905921414826,B
600136,1.0,51.47,51.47,833241.8299999739,81.86411602466843,B
50412,1.0,51.46,51.46,833293.2899999738,81.86917185271132,B
637066,2.0,25.73,51.46,833344.7499999738,81.87422768075422,B
665016,2.0,25.73,51.46,833396.2099999738,81.87928350879712,B
132469,1.0,51.45,51.45,833447.6599999737,81.88433835436273,B
55216,3.0,17.15,51.449999999999996,833499.1099999737,81.88939319992835,B
317129,1.0,51.42,51.42,833550.5299999737,81.89444509806216,B
555428,2.0,25.71,51.42,833601.9499999738,81.89949699619599,B
2258457,1.0,51.41,51.41,833653.3599999738,81.90454791185252,B
2577772,1.0,51.41,51.41,833704.7699999738,81.90959882750906,B
3078724,1.0,51.39,51.39,833756.1599999738,81.91464777821106,B
748938,1.0,51.37,51.37,833807.5299999738,81.9196947639585,B
55560,1.0,51.36,51.36,833858.8899999738,81.92474076722867,B
254189,1.0,51.27,51.27,833910.1599999738,81.9297779282034,B
537390,1.0,51.27,51.27,833961.4299999739,81.93481508917813,B
133276,1.0,51.27,51.27,834012.6999999739,81.93985225015285,B
867435,1.0,51.25,51.25,834063.9499999739,81.94488744617304,B
56155,1.0,51.25,51.25,834115.1999999739,81.94992264219321,B
225957,1.0,51.25,51.25,834166.4499999739,81.9549578382134,B
309091,1.0,51.24,51.24,834217.6899999739,81.95999205175632,B
50968,6.0,8.54,51.239999999999995,834268.9299999739,81.96502626529922,B
110983,1.0,51.23,51.23,834320.1599999738,81.97005949636485,B
257604,1.0,51.21,51.21,834371.3699999738,81.97509076247594,B
108453,5.0,10.24,51.2,834422.5699999738,81.98012104610976,B
710469,1.0,51.2,51.2,834473.7699999737,81.98515132974357,B
170004,1.0,51.17,51.17,834524.9399999738,81.99017866594558,B
281975,1.0,51.15,51.15,834576.0899999738,81.99520403719303,B
52211,1.0,51.15,51.15,834627.2399999738,82.0002294084405,B
163190,1.0,51.12,51.12,834678.3599999738,82.00525183225615,B
797569,1.0,51.11,51.11,834729.4699999738,82.01027327359452,B
3607465,1.0,51.11,51.11,834780.5799999738,82.01529471493288,B
655427,1.0,51.1,51.1,834831.6799999737,82.02031517379397,B
416248,1.0,51.07,51.07,834882.7499999737,82.02533268522325,B
3272114,2.0,25.53,51.06,834933.8099999737,82.03034921417527,B
636335,1.0,51.04,51.04,834984.8499999738,82.03536377817274,B
421731,1.0,51.04,51.04,835035.8899999738,82.0403783421702,B
875292,1.0,50.99,50.99,835086.8799999738,82.0453879937813,B
416625,1.0,50.99,50.99,835137.8699999738,82.05039764539241,B
51033,1.0,50.99,50.99,835188.8599999738,82.0554072970035,B
195140,1.0,50.99,50.99,835239.8499999738,82.06041694861462,B
112323,1.0,50.99,50.99,835290.8399999738,82.0654266002257,B
613965,1.0,50.98,50.98,835341.8199999738,82.07043526935955,B
143108,1.0,50.97,50.97,835392.7899999737,82.0754429560161,B
51597,1.0,50.97,50.97,835443.7599999737,82.08045064267266,B
60014,1.0,50.97,50.97,835494.7299999737,82.08545832932921,B
153868,3.0,16.99,50.97,835545.6999999736,82.09046601598577,B
901569,1.0,50.97,50.97,835596.6699999736,82.09547370264232,B
622746,3.0,16.99,50.97,835647.6399999736,82.10048138929888,B
632141,1.0,50.97,50.97,835698.6099999736,82.10548907595543,B
176547,1.0,50.95,50.95,835749.5599999735,82.11049479765744,B
528019,1.0,50.94,50.94,835800.4999999735,82.11549953688217,B
642883,1.0,50.94,50.94,835851.4399999734,82.12050427610691,B
58254,1.0,50.93,50.93,835902.3699999735,82.12550803285438,B
804318,1.0,50.92,50.92,835953.2899999735,82.1305108071246,B
877030,1.0,50.91,50.91,836004.1999999735,82.13551259891751,B
774251,1.0,50.9,50.9,836055.0999999736,82.14051340823318,B
609870,1.0,50.89,50.89,836105.9899999736,82.14551323507155,B
51675,1.0,50.89,50.89,836156.8799999736,82.15051306190993,B
109836,1.0,50.89,50.89,836207.7699999736,82.15551288874832,B
2653852,1.0,50.85,50.85,836258.6199999736,82.1605087856776,B
148389,1.0,50.85,50.85,836309.4699999735,82.16550468260691,B
874300,1.0,50.82,50.82,836360.2899999735,82.17049763210437,B
204386,1.0,50.82,50.82,836411.1099999734,82.17549058160184,B
118565,1.0,50.81,50.81,836461.9199999735,82.18048254862205,B
896785,1.0,50.8,50.8,836512.7199999735,82.18547353316498,B
