Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,64%_BPM,76%_BPM,Intensity,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender,Workout_Type_Cardio,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga
29,73.6,1.82,162,141,103.68,123.12,3,55,1.5,1057.0,25.2,2.1,2,2,22.2195387,0,1,0,0,0
29,50.8,1.89,199,163,127.36,151.24,3,59,0.8,784.0,35.0,2.5,3,2,14.22132639,1,0,1,0,0
27,72.5,1.88,181,162,115.84,137.56,3,69,1.21,1120.0,34.6,3.4,4,1,20.51267542,0,0,1,0,0
22,128.4,1.738,166,169,106.24,126.16,3,50,1.53,914.0,16.7,2.8,3,2,42.50749178,0,0,1,0,0
41,74.7,1.84,170,169,108.8,129.2,3,57,1.262,1257.0,24.8,2.5,3,3,22.06403592,0,0,0,1,0
21,94.4,1.69,197,155,126.08,149.72,3,61,1.94,1089.0,20.7,2.4,3,2,33.052064,1,0,0,1,0
52,57.5,1.87,174,149,111.36,132.24,3,70,1.05,880.0,12.5,2.5,2,2,16.44313535,0,0,0,1,0
32,51.1,1.86,199,131,127.36,151.24,2,63,1.0,865.0,34.8,3.2,3,1,14.7704937,0,0,1,0,0
30,88.8,1.69,171,127,109.44,129.96,2,70,1.21,1097.0,25.6,3.4,3,1,31.09134834,1,0,0,1,0
31,81.0,1.54,161,156,103.04,122.36,3,74,0.68,882.0,28.9,2.6,4,1,34.15415753,1,1,0,0,0
49,80.0,2.0,162,151,103.68,123.12,3,74,1.07,846.4,15.7,3.6,3,2,20.0,1,0,0,1,0
23,52.6,1.78,176,169,112.64,133.76,3,53,1.15,1384.0,31.1,2.4,3,2,16.60143921,1,1,0,0,0
18,57.5,1.74,193,154,123.52,146.68,3,70,1.16,1358.0,33.9,3.7,4,3,18.99194081,0,0,1,0,0
52,45.1,1.65,165,164,105.6,125.4,3,71,1.76,1380.0,21.5,3.3,5,1,16.56565657,1,0,0,0,1
45,98.7,1.77,183,132,117.12,139.08,2,74,1.32,400.0,19.5,2.0,4,2,31.50435699,0,1,0,0,0
51,63.0,1.78,161,152,103.04,122.36,3,50,1.33,1339.0,29.1,1.8,2,2,19.88385305,0,0,0,1,0
34,101.5,1.57,184,120,117.76,139.84,2,55,1.02,601.0,17.7,2.3,5,1,41.1781411,1,0,0,1,0
18,89.8,1.66,185,140,118.4,140.6,2,54,2.0,1283.0,28.4,1.9,3,2,32.58818406,1,0,1,0,0
42,43.5,1.56,192,159,122.88,145.92,3,57,1.96,555.0,25.3,3.6,3,2,17.87475345,0,0,0,1,0
28,121.1,1.75,163,149,104.32,123.88,3,68,1.57,716.0,21.0,3.3,5,1,39.54285714,1,0,0,1,0
18,46.3,2.0,167,169,106.88,126.92,3,64,1.29,1556.0,22.5,2.6,2,3,11.575,0,0,0,0,1
35,40.0,1.71,162,133,103.68,123.12,3,69,1.99,840.0,20.2,3.2,4,2,13.67942273,0,0,0,0,1
56,64.2,1.79,196,165,125.44,148.96,3,58,0.97,667.0,15.9,3.3,4,1,20.03682781,1,1,0,0,0
18,56.0,1.82,170,131,108.8,129.2,3,62,1.55,1249.0,24.96,2.0,3,3,16.90617075,1,0,1,0,0
45,43.8,1.76,161,169,103.04,122.36,3,72,1.97,1783.0,24.9,3.5,4,3,14.13997934,0,0,1,0,0
32,90.5,1.63,184,166,117.76,139.84,3,50,1.46,1217.0,31.3,2.0,5,1,34.062253,1,0,0,1,0
42,40.0,1.81,177,145,113.28,134.52,3,59,1.71,1065.0,26.6,1.5,3,1,12.20963951,1,0,1,0,0
54,72.6,1.56,172,165,110.08,130.72,3,69,1.26,966.0,26.1,3.5,2,1,29.83234714,0,0,1,0,0
18,40.0,1.58,172,164,110.08,130.72,3,52,1.08,1262.0,24.7,3.2,4,1,16.02307323,0,0,1,0,0
34,89.7,1.78,184,142,117.76,139.84,3,53,0.53,1662.0,24.2,1.5,3,1,28.31081934,1,0,1,0,0
21,59.7,1.65,191,138,122.24,145.16,2,68,0.95,539.0,35.0,3.2,4,2,21.92837466,1,0,1,0,0
18,42.0,1.82,188,137,120.32,142.88,2,67,0.77,589.0,16.4,2.0,2,3,12.67962806,0,0,1,0,0
18,57.9,2.0,168,156,107.52,127.68,3,50,1.05,689.0,28.3,3.6,3,3,14.475,0,1,0,0,0
49,50.2,1.7,164,169,104.96,124.64,3,73,0.75,622.0,28.0,1.6,2,1,17.37024221,1,1,0,0,0
18,40.0,1.8,187,158,119.68,142.12,3,71,1.24,665.0,24.1,1.7,2,2,12.34567901,1,0,0,1,0
18,70.9,1.87,176,164,112.64,133.76,3,59,2.0,745.0,28.2,3.2,4,2,20.2751008,1,0,1,0,0
26,44.0,1.6,190,125,121.6,144.4,2,68,1.06,1246.0,21.1,2.7,2,2,17.1875,0,0,0,1,0
31,46.9,1.75,192,146,122.88,145.92,3,63,2.0,748.0,15.3,1.7,4,2,15.31428571,1,1,0,0,0
49,47.5,1.79,161,169,103.04,122.36,3,61,1.43,957.0,25.8,3.0,4,1,14.82475578,0,0,0,1,0
38,69.0,1.82,170,133,108.8,129.2,3,53,1.24,1610.0,30.1,2.8,2,2,20.83081753,0,0,0,1,0
18,59.1,2.0,181,123,115.84,137.56,2,72,1.94,901.0,23.2,2.4,4,2,14.775,1,0,1,0,0
53,40.0,1.66,192,169,122.88,145.92,3,72,1.11,842.6,27.5,2.8,4,3,14.5158949,1,0,0,0,1
18,74.6,1.71,169,143,108.16,128.44,3,54,1.49,1213.0,28.7,2.0,2,1,25.51212339,1,0,0,1,0
35,98.6,1.55,184,141,117.76,139.84,3,59,2.0,1172.0,27.8,3.2,2,2,41.04058273,0,1,0,0,0
29,58.4,1.61,182,165,116.48,138.32,3,70,0.77,1259.0,20.1,3.5,4,2,22.52999498,1,0,1,0,0
35,76.1,1.81,177,153,113.28,134.52,3,74,2.0,1119.0,17.7,3.3,2,1,23.22883917,1,0,1,0,0
38,93.7,1.66,168,169,107.52,127.68,3,68,1.97,875.0,29.0,3.4,4,2,34.00348381,0,1,0,0,0
42,88.6,2.0,171,166,109.44,129.96,3,72,1.11,1335.0,18.6,2.2,5,2,22.15,1,0,0,0,1
18,49.9,1.77,191,123,122.24,145.16,2,74,1.4,626.0,25.9,3.4,2,2,15.92773469,0,0,0,1,0
42,99.9,1.6,189,169,120.96,143.64,3,58,1.85,1099.0,32.6,2.2,2,1,39.0234375,1,0,1,0,0
26,58.6,1.78,198,143,126.72,150.48,2,74,1.59,1008.0,21.1,2.2,3,1,18.4951395,1,1,0,0,0
36,57.4,1.58,192,152,122.88,145.92,3,70,1.38,1137.0,18.3,3.2,2,1,22.99311008,0,0,0,0,1
47,48.1,1.71,185,129,118.4,140.6,2,74,0.87,1177.0,28.1,2.6,3,3,16.44950583,0,0,0,1,0
30,60.1,1.93,187,140,119.68,142.12,2,58,1.48,875.0,29.7,3.1,5,1,16.13466133,0,0,1,0,0
23,88.0,2.0,193,128,123.52,146.68,2,70,1.24,399.0,23.9,2.8,3,1,22.0,1,0,1,0,0
39,62.5,1.74,162,141,103.68,123.12,3,58,1.27,699.0,24.2,1.8,3,1,20.64341393,1,0,0,1,0
38,69.4,2.0,195,130,124.8,148.2,2,61,1.34,1197.0,19.5,2.6,3,3,17.35,1,0,0,1,0
20,69.3,1.75,180,120,115.2,136.8,2,72,1.06,1421.0,24.6,3.2,4,2,22.62857143,1,0,0,0,1
18,52.6,1.76,175,154,112.0,133.0,3,50,1.17,1783.0,21.0,3.0,3,2,16.98088843,0,0,0,0,1
39,65.6,1.7,172,148,110.08,130.72,3,68,0.87,1709.0,20.2,1.5,4,3,22.69896194,1,0,1,0,0
45,71.4,1.724,179,140,114.56,136.04,3,52,1.56,1246.0,24.6,2.6,4,1,24.02280349,0,0,0,1,0
22,80.6,1.71,176,139,112.64,133.76,3,60,2.0,957.0,31.0,2.4,4,2,27.5640368,0,1,0,0,0
57,43.5,2.0,172,159,110.08,130.72,3,59,1.73,530.0,18.7,2.1,2,3,10.875,1,0,0,0,1
25,72.6,1.7,161,168,103.04,122.36,3,51,1.28,1262.0,22.0,3.1,4,2,25.12110727,1,0,0,1,0
18,87.5,1.76,169,160,108.16,128.44,3,60,2.0,1042.0,22.4,3.3,2,3,28.24767562,0,0,0,0,1
50,46.8,1.77,180,128,115.2,136.8,2,70,1.4,803.0,17.0,3.3,4,1,14.93823614,0,0,1,0,0
27,42.5,1.61,183,155,117.12,139.08,3,71,2.0,933.0,22.9,1.6,2,1,16.39597238,0,0,1,0,0
43,83.5,1.96,168,169,107.52,127.68,3,54,1.47,1522.0,24.18,2.1,4,2,21.73573511,0,0,0,1,0
18,44.9,1.77,168,127,107.52,127.68,2,57,1.66,512.0,12.3,3.7,3,1,14.33176929,1,0,0,1,0
18,63.9,1.71,164,140,104.96,124.64,3,66,1.48,785.0,30.2,3.3,4,2,21.85287781,0,0,0,0,1
36,67.5,1.71,173,147,110.72,131.48,3,60,1.1,511.0,20.6,1.5,4,1,23.08402585,1,0,1,0,0
24,59.0,1.68,186,132,119.04,141.36,2,56,1.17,1186.0,24.2,3.4,3,3,20.90419501,1,1,0,0,0
21,90.1,1.72,184,138,117.76,139.84,2,68,1.35,1043.0,27.1,2.1,4,3,30.4556517,0,0,0,0,1
18,48.2,1.75,180,134,115.2,136.8,2,63,1.39,1053.0,22.1,2.2,4,1,15.73877551,0,0,0,0,1
18,78.1,1.75,184,158,117.76,139.84,3,50,1.296,871.0,31.6,2.5,2,3,25.50204082,0,1,0,0,0
31,67.4,1.83,167,122,106.88,126.92,2,66,1.49,1032.0,30.6,3.1,5,2,20.12601153,0,0,1,0,0
27,44.1,1.56,169,136,108.16,128.44,3,72,1.34,1124.0,10.0,3.1,2,1,18.12130178,0,0,0,1,0
26,65.0,1.69,171,162,109.44,129.96,3,62,1.54,1066.0,16.6,3.5,2,2,22.75830678,0,0,0,1,0
33,95.0,1.85,168,140,107.52,127.68,3,56,1.3,958.0,20.5,3.3,3,2,27.75748722,1,0,0,1,0
30,65.3,1.76,192,161,122.88,145.92,3,57,1.16,1092.0,32.1,1.9,4,3,21.08083678,1,1,0,0,0
59,40.0,1.72,182,164,116.48,138.32,3,56,1.27,1783.0,12.6,3.1,4,3,13.52082207,0,0,1,0,0
46,82.9,1.74,194,165,124.16,147.44,3,52,2.0,1107.0,24.3,3.1,3,3,27.38142423,1,1,0,0,0
18,59.4,1.87,195,139,124.8,148.2,2,74,2.0,958.0,14.9,2.7,3,2,16.98647373,0,0,0,0,1
49,58.2,1.82,171,154,109.44,129.96,3,67,1.38,624.0,20.8,3.5,4,1,17.57034175,0,0,0,1,0
37,77.3,1.58,180,140,115.2,136.8,3,61,1.57,1333.0,23.5,1.5,2,2,30.96458901,1,0,1,0,0
22,66.0,1.67,181,122,115.84,137.56,2,50,0.96,912.0,26.3,1.5,3,2,23.66524436,0,1,0,0,0
29,67.4,1.76,187,120,119.68,142.12,2,74,1.1,911.0,21.4,2.3,5,1,21.75878099,1,1,0,0,0
31,62.2,1.7,168,155,107.52,127.68,3,55,0.62,1596.0,35.0,3.2,2,1,21.52249135,0,0,0,1,0
45,67.3,1.67,198,155,126.72,150.48,3,54,0.72,1006.0,33.2,3.5,4,2,24.13137796,1,0,0,0,1
27,59.6,1.73,182,139,116.48,138.32,3,71,1.42,1321.0,16.3,3.3,4,3,19.91379598,1,0,0,1,0
35,40.0,1.72,182,120,116.48,138.32,2,70,1.22,1178.0,14.6,1.9,4,2,13.52082207,0,0,1,0,0
24,41.3,1.73,180,156,115.2,136.8,3,74,1.55,1285.0,26.2,3.2,4,3,13.79932507,0,0,1,0,0
48,97.0,1.73,172,122,110.08,130.72,2,74,1.7,903.0,12.8,3.5,4,2,32.41003709,0,1,0,0,0
59,47.2,1.68,185,159,118.4,140.6,3,70,1.49,704.0,15.4,2.2,4,2,16.72335601,1,0,0,1,0
49,58.7,1.79,186,120,119.04,141.36,2,67,0.9,900.0,24.4,3.7,4,2,18.32027714,1,1,0,0,0
33,65.7,1.97,167,144,106.88,126.92,3,53,1.1,872.0,19.1,2.0,4,1,16.92906285,0,1,0,0,0
31,80.2,1.74,187,141,119.68,142.12,2,72,1.23,1326.0,21.2,2.8,2,2,26.48962875,0,0,0,1,0
40,59.3,2.0,166,141,106.24,126.16,3,74,1.44,801.0,24.6,3.4,5,2,14.825,0,1,0,0,0
28,61.1,1.74,163,156,104.32,123.88,3,59,1.89,1277.0,21.5,3.4,2,2,20.18100145,0,1,0,0,0
57,79.4,1.55,160,164,102.4,121.6,3,50,1.55,1116.0,32.2,3.6,2,2,33.04890739,1,0,0,1,0
55,86.2,2.0,189,159,120.96,143.64,3,66,1.78,462.0,27.2,2.84,3,1,21.55,0,0,0,1,0
28,59.3,1.79,189,128,120.96,143.64,2,69,0.91,877.0,24.8,2.1,4,1,18.50753722,0,0,0,1,0
23,40.0,1.87,161,158,103.04,122.36,3,74,1.5,1200.0,23.7,3.3,4,3,11.43870285,0,0,0,1,0
30,61.8,1.88,189,142,120.96,143.64,2,73,1.02,1033.0,23.7,2.3,4,1,17.48528746,1,1,0,0,0
30,40.0,1.63,192,157,122.88,145.92,3,64,1.31,1078.0,10.0,2.8,3,1,15.05513945,0,0,1,0,0
25,61.4,1.7,172,166,110.08,130.72,3,72,1.28,1064.0,32.5,3.0,3,2,21.24567474,1,0,0,0,1
46,80.2,1.98,172,155,110.08,130.72,3,73,1.29,1355.0,26.8,3.3,4,3,20.45709621,1,0,0,0,1
24,89.0,1.61,170,160,108.8,129.2,3,74,1.3,827.0,23.8,3.1,3,3,34.3350951,1,0,0,0,1
28,58.0,1.77,179,157,114.56,136.04,3,74,1.59,1145.0,21.3,1.5,2,3,18.51319863,0,0,0,0,1
27,53.0,1.91,172,123,110.08,130.72,2,54,1.09,655.0,34.4,3.1,3,2,14.52811052,0,0,0,1,0
23,51.2,1.92,187,169,119.68,142.12,3,55,1.1,969.0,25.3,2.7,2,1,13.88888889,1,0,0,0,1
26,51.9,1.9,182,129,116.48,138.32,2,55,2.0,1418.0,32.2,2.4,2,1,14.3767313,1,1,0,0,0
27,56.3,1.7,191,134,122.24,145.16,2,72,1.61,1631.0,23.4,3.3,3,1,19.48096886,1,0,0,0,1
37,92.4,1.52,197,135,126.08,149.72,2,59,1.12,1515.0,25.9,3.2,3,2,39.99307479,0,1,0,0,0
59,108.3,1.53,183,122,117.12,139.08,2,50,0.86,1071.0,21.9,3.3,3,1,46.26425734,0,0,1,0,0
22,71.5,1.81,195,164,124.8,148.2,3,51,1.52,935.0,22.0,2.6,3,2,21.82473062,1,0,0,0,1
18,89.4,1.84,168,168,107.52,127.68,3,69,2.0,968.0,17.3,2.6,5,2,26.40595463,0,0,0,1,0
32,82.3,1.55,172,128,110.08,130.72,2,74,1.52,990.0,26.7,2.0,3,1,34.25598335,0,0,1,0,0
35,96.5,1.54,168,160,107.52,127.68,3,70,1.43,1573.0,35.0,3.4,4,1,40.68982965,0,0,0,0,1
44,40.0,1.91,181,124,115.84,137.56,2,71,1.55,1545.0,26.5,3.4,3,1,10.96461172,0,1,0,0,0
43,65.2,1.5,182,157,116.48,138.32,3,68,2.0,1417.0,26.7,3.1,4,2,28.97777778,0,0,0,0,1
38,77.1,1.766,177,169,113.28,134.52,3,72,1.73,1538.0,26.4,3.6,3,1,24.72139533,1,1,0,0,0
18,53.9,1.62,170,169,108.8,129.2,3,72,1.38,810.0,24.7,3.4,3,1,20.53802774,0,1,0,0,0
42,64.86,1.87,176,127,112.64,133.76,2,74,1.82,693.0,10.0,2.1,4,1,18.54785667,0,0,0,0,1
22,69.6,1.8,186,136,119.04,141.36,2,73,1.37,1081.0,28.6,2.0,5,3,21.48148148,1,1,0,0,0
18,62.9,1.72,191,157,122.24,145.16,3,63,1.31,514.0,26.3,2.2,3,2,21.2614927,1,0,0,1,0
18,69.1,1.64,183,139,117.12,139.08,2,73,1.32,1002.0,26.0,1.5,5,1,25.69155265,1,0,0,1,0
37,61.3,1.96,193,169,123.52,146.68,3,65,2.0,947.0,31.1,3.5,5,1,15.95689296,1,0,0,0,1
37,78.5,1.5,189,169,120.96,143.64,3,60,1.67,954.0,17.9,2.4,3,3,34.88888889,1,0,1,0,0
41,40.0,1.78,182,155,116.48,138.32,3,68,1.51,1376.0,29.8,2.1,2,3,12.6246686,1,0,1,0,0
18,49.9,1.75,182,158,116.48,138.32,3,74,2.0,1032.0,23.1,3.1,5,1,16.29387755,0,0,0,1,0
46,69.9,1.68,173,168,110.72,131.48,3,64,1.43,911.0,35.0,3.4,3,2,24.76615646,1,0,0,1,0
24,62.5,1.58,175,137,112.0,133.0,3,51,2.0,1231.0,32.2,3.6,4,1,25.03605191,0,0,0,1,0
22,40.0,1.67,162,146,103.68,123.12,3,59,1.04,807.0,24.1,1.5,3,1,14.34257234,0,0,0,1,0
53,46.8,1.69,163,169,104.32,123.88,3,56,1.32,1017.0,27.6,2.4,4,2,16.38598088,1,0,1,0,0
44,75.2,1.9,185,131,118.4,140.6,2,65,0.94,1303.0,18.0,3.4,3,2,20.83102493,1,1,0,0,0
43,70.1,1.72,187,129,119.68,142.12,2,54,1.43,984.0,25.0,1.6,3,1,23.69524067,0,0,1,0,0
18,40.0,1.7,190,120,121.6,144.4,1,64,1.33,1589.0,26.8,3.1,2,1,13.84083045,0,0,0,0,1
59,73.6,1.6,164,158,104.96,124.64,3,58,1.35,1216.0,30.0,2.3,5,2,28.75,1,0,0,1,0
18,40.0,1.65,160,144,102.4,121.6,3,73,2.0,1078.0,17.4,3.5,2,1,14.69237833,0,0,0,0,1
43,72.6,1.64,166,152,106.24,126.16,3,54,1.22,1188.0,21.3,2.5,2,2,26.99286139,0,1,0,0,0
36,87.6,1.81,179,140,114.56,136.04,3,56,0.9,645.0,22.1,3.6,2,1,26.73911053,0,0,1,0,0
26,110.3,1.94,171,145,109.44,129.96,3,51,1.25,1376.0,30.0,3.7,3,1,29.30704644,1,0,1,0,0
45,79.0,1.68,195,158,124.8,148.2,3,61,2.0,1410.0,31.1,2.5,5,2,27.99036281,1,0,0,1,0
40,40.0,1.73,194,149,124.16,147.44,3,72,1.06,811.0,19.4,2.7,2,3,13.36496375,0,0,1,0,0
18,123.8,1.62,164,167,104.96,124.64,3,59,1.43,303.0,22.3,3.6,2,3,47.17268709,0,0,0,1,0
59,40.0,1.84,167,137,106.88,126.92,3,53,1.87,681.0,23.7,2.2,2,2,11.8147448,1,0,0,0,1
38,41.4,1.71,183,168,117.12,139.08,3,73,0.94,1253.0,30.8,3.2,3,1,14.15820252,0,0,0,0,1
33,60.5,1.76,160,146,102.4,121.6,3,67,0.58,1172.0,26.4,2.36,4,2,19.53125,1,0,1,0,0
45,40.0,1.69,162,147,103.68,123.12,3,68,1.19,979.0,25.2,2.4,4,2,14.00511187,1,0,1,0,0
44,52.8,1.71,198,132,126.72,150.48,2,63,2.0,1783.0,21.7,3.4,4,2,18.056838,1,0,1,0,0
39,69.9,1.85,164,147,104.96,124.64,3,50,1.3,1562.0,27.7,3.7,3,3,20.42366691,1,0,0,0,1
25,51.0,1.76,167,127,106.88,126.92,3,70,0.72,1119.0,25.1,2.6,4,3,16.4643595,1,0,0,1,0
50,92.6,1.91,171,137,109.44,129.96,3,54,1.6,303.0,25.2,2.3,3,1,25.38307612,1,0,0,1,0
21,52.7,1.53,182,134,116.48,138.32,2,50,1.19,1090.0,31.5,3.4,3,3,22.51270879,1,0,0,1,0
49,40.0,1.75,166,169,106.24,126.16,3,59,1.3,824.6,19.7,1.6,4,2,13.06122449,0,0,0,0,1
20,40.0,1.78,192,149,122.88,145.92,3,57,0.93,1075.0,25.5,1.9,4,1,12.6246686,0,0,0,1,0
50,40.0,1.92,168,144,107.52,127.68,3,55,1.48,692.0,16.0,2.5,5,1,10.85069444,0,1,0,0,0
52,81.7,1.59,164,136,104.96,124.64,3,67,1.91,1025.0,28.2,3.4,2,2,32.31675962,1,0,1,0,0
41,65.9,1.93,188,124,120.32,142.88,2,74,1.36,1419.0,22.6,1.5,2,2,17.69175011,0,0,0,0,1
22,55.0,1.88,176,131,112.64,133.76,2,74,2.0,1445.0,16.3,1.9,4,1,15.56133997,0,0,0,0,1
19,92.2,1.73,170,150,108.8,129.2,3,74,2.0,538.0,10.0,2.2,2,1,30.80624144,1,1,0,0,0
31,67.9,1.7,163,124,104.32,123.88,3,68,1.43,1338.0,13.0,3.1,5,1,23.49480969,1,1,0,0,0
32,86.0,1.6,164,144,104.96,124.64,3,65,1.09,1196.0,17.4,1.5,2,1,33.59375,1,0,1,0,0
29,60.6,1.83,172,161,110.08,130.72,3,60,1.32,760.0,25.0,3.3,5,2,18.09549404,1,0,0,1,0
34,47.8,1.69,182,153,116.48,138.32,3,68,1.63,1249.0,20.2,1.5,4,3,16.73610868,0,0,0,0,1
19,79.4,1.77,165,150,105.6,125.4,3,73,1.23,1148.0,24.1,3.3,3,2,25.34393054,0,1,0,0,0
33,62.4,1.72,168,164,107.52,127.68,3,74,0.91,1042.0,27.1,3.4,5,2,21.09248242,1,0,0,0,1
47,71.3,1.83,186,163,119.04,141.36,3,68,0.95,837.0,22.6,1.5,5,2,21.29057302,0,0,0,1,0
37,116.2,1.65,194,160,124.16,147.44,3,74,1.98,1036.0,22.1,2.4,4,1,42.68135904,0,0,0,0,1
50,55.8,1.81,161,126,103.04,122.36,3,55,1.32,909.0,23.6,2.9,4,2,17.03244712,0,0,0,0,1
49,53.5,1.79,167,158,106.88,126.92,3,64,1.31,1268.0,21.0,1.9,2,1,16.69735651,0,0,0,0,1
53,55.9,1.78,182,125,116.48,138.32,2,58,1.45,1308.0,21.1,1.5,3,2,17.64297437,1,0,0,0,1
29,80.7,1.74,192,121,122.88,145.92,1,72,1.43,839.0,26.5,1.5,4,1,26.65477606,1,0,0,1,0
46,69.0,1.88,177,120,113.28,134.52,2,74,1.63,1183.0,23.4,3.6,4,2,19.52240833,0,0,0,1,0
34,60.5,1.8,171,120,109.44,129.96,2,68,1.57,1452.0,27.1,3.2,3,1,18.67283951,0,1,0,0,0
44,71.6,1.73,167,138,106.88,126.92,3,71,1.45,1000.0,23.6,2.6,2,3,23.92328511,1,0,0,1,0
51,96.3,1.88,166,127,106.24,126.16,3,59,1.32,1362.0,28.1,1.9,2,2,27.24649163,1,0,0,1,0
47,48.4,1.65,196,148,125.44,148.96,2,60,1.29,1357.0,11.3,1.5,3,2,17.77777778,0,1,0,0,0
52,77.8,1.59,183,135,117.12,139.08,2,50,1.37,949.0,27.3,2.9,4,2,30.77409913,0,1,0,0,0
25,85.5,1.8,168,156,107.52,127.68,3,69,1.39,644.0,15.7,3.3,2,1,26.38888889,0,0,0,1,0
28,74.9,1.74,196,163,125.44,148.96,3,54,1.24,1144.0,30.7,1.6,2,1,24.73906725,1,1,0,0,0
30,67.4,1.79,185,169,118.4,140.6,3,59,1.27,1398.0,18.9,3.4,5,3,21.0355482,0,1,0,0,0
36,71.0,1.66,168,131,107.52,127.68,3,74,1.1,567.0,20.3,3.7,4,1,25.76571346,0,0,1,0,0
24,50.5,2.0,177,129,113.28,134.52,2,70,1.33,1213.0,26.6,2.92,2,2,12.625,1,0,0,1,0
55,94.8,2.0,192,169,122.88,145.92,3,50,1.38,1458.0,23.2,2.3,3,3,23.7,0,0,0,1,0
34,73.6,1.79,195,146,124.8,148.2,2,73,1.13,636.0,14.1,2.7,2,1,22.97056896,1,0,1,0,0
21,47.8,1.62,173,129,110.72,131.48,2,74,1.59,1638.0,25.8,2.4,3,2,18.21368694,0,0,1,0,0
41,40.0,1.74,166,154,106.24,126.16,3,71,1.13,1356.0,20.1,2.8,3,3,13.21178491,0,0,1,0,0
51,43.9,1.78,194,136,124.16,147.44,2,51,0.98,1293.0,27.0,1.5,2,1,13.85557379,0,0,0,1,0
47,59.6,1.88,192,125,122.88,145.92,2,50,1.32,1108.0,30.6,2.3,3,2,16.86283386,0,0,0,0,1
22,56.1,1.91,167,122,106.88,126.92,2,70,1.4,1183.0,24.9,2.7,2,1,15.37786793,1,1,0,0,0
18,56.5,1.93,177,156,113.28,134.52,3,52,1.53,1419.0,22.3,3.5,4,2,15.16819243,0,0,0,1,0
39,83.7,1.52,187,152,119.68,142.12,3,58,1.65,1647.0,29.3,3.2,4,2,36.22749307,0,0,0,1,0
34,79.1,1.73,188,151,120.32,142.88,3,58,1.32,1191.0,30.7,3.6,3,2,26.42921581,1,0,0,0,1
46,56.7,1.97,199,160,127.36,151.24,3,56,1.3,1215.0,26.4,2.4,3,1,14.61001314,1,0,1,0,0
22,48.9,1.84,185,164,118.4,140.6,3,73,1.13,1164.0,27.0,1.5,3,3,14.44352552,1,0,0,0,1
43,47.1,1.81,166,149,106.24,126.16,3,69,0.76,998.0,22.2,3.0,4,1,14.37685052,1,0,1,0,0
51,65.1,1.85,185,130,118.4,140.6,2,60,2.0,717.0,22.2,1.9,2,2,19.02118335,0,1,0,0,0
55,60.6,1.68,185,124,118.4,140.6,2,70,1.35,1447.0,24.0,2.0,4,1,21.47108844,1,0,1,0,0
42,101.0,1.56,186,168,119.04,141.36,3,56,1.19,650.0,27.6,3.6,4,1,41.50230112,1,0,1,0,0
31,66.4,1.76,175,140,112.0,133.0,3,69,1.55,640.0,24.7,3.5,4,2,21.43595041,1,0,0,1,0
49,97.1,2.0,174,153,111.36,132.24,3,74,1.26,763.0,10.0,2.6,2,2,24.275,0,0,0,1,0
29,73.7,1.88,192,141,122.88,145.92,2,59,1.68,769.0,25.52,3.2,3,3,20.85219556,0,1,0,0,0
44,86.1,1.73,178,140,113.92,135.28,3,51,1.12,1244.0,22.7,3.4,3,3,28.76808447,0,0,0,1,0
37,58.7,1.78,195,154,124.8,148.2,3,59,1.34,1015.0,29.5,2.8,2,3,18.52670117,1,1,0,0,0
37,69.1,1.74,175,127,112.0,133.0,2,53,1.61,1411.0,31.9,3.6,2,2,22.82335844,1,0,0,1,0
46,73.0,1.73,164,150,104.96,124.64,3,54,1.87,1037.0,25.1,3.4,2,2,24.39105884,1,1,0,0,0
53,67.3,1.5,199,151,127.36,151.24,2,60,1.04,593.0,15.8,3.4,4,2,29.91111111,0,0,1,0,0
47,59.2,1.67,182,169,116.48,138.32,3,57,1.06,1252.0,31.5,2.2,3,2,21.22700706,1,0,1,0,0
46,119.6,1.71,176,129,112.64,133.76,2,53,1.26,1144.0,23.9,1.7,4,2,40.90147396,1,0,1,0,0
53,80.1,1.69,188,167,120.32,142.88,3,74,2.0,1196.0,13.0,2.3,3,1,28.04523651,0,0,0,1,0
42,59.1,1.65,183,138,117.12,139.08,2,71,2.0,957.0,21.2,2.0,2,2,21.70798898,0,0,0,1,0
48,88.8,1.91,183,156,117.12,139.08,3,67,0.87,853.0,32.5,3.3,3,2,24.34143801,1,1,0,0,0
36,53.4,1.75,177,120,113.28,134.52,2,70,0.68,1257.0,26.7,2.7,5,2,17.43673469,0,0,0,0,1
18,98.9,1.58,181,126,115.84,137.56,2,68,1.48,1330.0,27.5,3.1,3,2,39.61704855,0,1,0,0,0
41,112.2,1.81,188,159,120.32,142.88,3,53,1.16,995.0,30.3,3.3,3,2,34.24803883,1,0,0,0,1
30,101.6,1.73,190,133,121.6,144.4,2,56,1.38,1047.0,22.1,3.2,3,3,33.94700792,0,1,0,0,0
19,74.7,1.85,194,127,124.16,147.44,2,74,0.65,1105.0,19.4,3.6,2,2,21.82615047,1,1,0,0,0
22,68.4,1.86,175,129,112.0,133.0,2,66,1.99,895.0,20.0,3.6,5,1,19.7710718,0,1,0,0,0
22,86.2,1.93,167,145,106.88,126.92,3,62,1.74,640.0,18.6,3.3,3,1,23.14156085,1,0,0,1,0
