Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,64%_BPM,76%_BPM,Intensity,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender,Workout_Type
46,69.9,1.68,173,168,110.72,131.48,3,64,1.43,911,35,3.4,3,2,24.76615646,Female,Strength
24,62.5,1.58,175,137,112,133,3,51,2,1231,32.2,3.6,4,1,25.03605191,Male,Strength
22,40,1.67,162,146,103.68,123.12,3,59,1.04,807,24.1,1.5,3,1,14.34257234,Male,Strength
53,46.8,1.69,163,169,104.32,123.88,3,56,1.32,1017,27.6,2.4,4,2,16.38598088,Female,HIIT
44,75.2,1.9,185,131,118.4,140.6,2,65,0.94,1303,18,3.4,3,2,20.83102493,Female,Cardio
43,70.1,1.72,187,129,119.68,142.12,2,54,1.43,984,25,1.6,3,1,23.69524067,Male,HIIT
18,40,1.7,190,120,121.6,144.4,1,64,1.33,1589,26.8,3.1,2,1,13.84083045,Male,Yoga
59,73.6,1.6,164,158,104.96,124.64,3,58,1.35,1216,30,2.3,5,2,28.75,Female,Strength
18,40,1.65,160,144,102.4,121.6,3,73,2,1078,17.4,3.5,2,1,14.69237833,Male,Yoga
43,72.6,1.64,166,152,106.24,126.16,3,54,1.22,1188,21.3,2.5,2,2,26.99286139,Male,Cardio
36,87.6,1.81,179,140,114.56,136.04,3,56,0.9,645,22.1,3.6,2,1,26.73911053,Male,HIIT
26,110.3,1.94,171,145,109.44,129.96,3,51,1.25,1376,30,3.7,3,1,29.30704644,Female,HIIT
45,79,1.68,195,158,124.8,148.2,3,61,2,1410,31.1,2.5,5,2,27.99036281,Female,Strength
40,40,1.73,194,149,124.16,147.44,3,72,1.06,811,19.4,2.7,2,3,13.36496375,Male,HIIT
18,123.8,1.62,164,167,104.96,124.64,3,59,1.43,303,22.3,3.6,2,3,47.17268709,Male,Strength
59,40,1.84,167,137,106.88,126.92,3,53,1.87,681,23.7,2.2,2,2,11.8147448,Female,Yoga
38,41.4,1.71,183,168,117.12,139.08,3,73,0.94,1253,30.8,3.2,3,1,14.15820252,Male,Yoga
33,60.5,1.76,160,146,102.4,121.6,3,67,0.58,1172,26.4,2.36,4,2,19.53125,Female,HIIT
45,40,1.69,162,147,103.68,123.12,3,68,1.19,979,25.2,2.4,4,2,14.00511187,Female,HIIT
44,52.8,1.71,198,132,126.72,150.48,2,63,2,1783,21.7,3.4,4,2,18.056838,Female,HIIT
39,69.9,1.85,164,147,104.96,124.64,3,50,1.3,1562,27.7,3.7,3,3,20.42366691,Female,Yoga
25,51,1.76,167,127,106.88,126.92,3,70,0.72,1119,25.1,2.6,4,3,16.4643595,Female,Strength
50,92.6,1.91,171,137,109.44,129.96,3,54,1.6,303,25.2,2.3,3,1,25.38307612,Female,Strength
21,52.7,1.53,182,134,116.48,138.32,2,50,1.19,1090,31.5,3.4,3,3,22.51270879,Female,Strength
49,40,1.75,166,169,106.24,126.16,3,59,1.3,824.6,19.7,1.6,4,2,13.06122449,Male,Yoga
20,40,1.78,192,149,122.88,145.92,3,57,0.93,1075,25.5,1.9,4,1,12.6246686,Male,Strength
50,40,1.92,168,144,107.52,127.68,3,55,1.48,692,16,2.5,5,1,10.85069444,Male,Cardio
52,81.7,1.59,164,136,104.96,124.64,3,67,1.91,1025,28.2,3.4,2,2,32.31675962,Female,HIIT
41,65.9,1.93,188,124,120.32,142.88,2,74,1.36,1419,22.6,1.5,2,2,17.69175011,Male,Yoga
22,55,1.88,176,131,112.64,133.76,2,74,2,1445,16.3,1.9,4,1,15.56133997,Male,Yoga
19,92.2,1.73,170,150,108.8,129.2,3,74,2,538,10,2.2,2,1,30.80624144,Female,Cardio
31,67.9,1.7,163,124,104.32,123.88,3,68,1.43,1338,13,3.1,5,1,23.49480969,Female,Cardio
32,86,1.6,164,144,104.96,124.64,3,65,1.09,1196,17.4,1.5,2,1,33.59375,Female,HIIT
29,60.6,1.83,172,161,110.08,130.72,3,60,1.32,760,25,3.3,5,2,18.09549404,Female,Strength
34,47.8,1.69,182,153,116.48,138.32,3,68,1.63,1249,20.2,1.5,4,3,16.73610868,Male,Yoga
19,79.4,1.77,165,150,105.6,125.4,3,73,1.23,1148,24.1,3.3,3,2,25.34393054,Male,Cardio
33,62.4,1.72,168,164,107.52,127.68,3,74,0.91,1042,27.1,3.4,5,2,21.09248242,Female,Yoga
47,71.3,1.83,186,163,119.04,141.36,3,68,0.95,837,22.6,1.5,5,2,21.29057302,Male,Strength
37,116.2,1.65,194,160,124.16,147.44,3,74,1.98,1036,22.1,2.4,4,1,42.68135904,Male,Yoga
50,55.8,1.81,161,126,103.04,122.36,3,55,1.32,909,23.6,2.9,4,2,17.03244712,Male,Yoga
49,53.5,1.79,167,158,106.88,126.92,3,64,1.31,1268,21,1.9,2,1,16.69735651,Male,Yoga
53,55.9,1.78,182,125,116.48,138.32,2,58,1.45,1308,21.1,1.5,3,2,17.64297437,Female,Yoga
29,80.7,1.74,192,121,122.88,145.92,1,72,1.43,839,26.5,1.5,4,1,26.65477606,Female,Strength
46,69,1.88,177,120,113.28,134.52,2,74,1.63,1183,23.4,3.6,4,2,19.52240833,Male,Strength
34,60.5,1.8,171,120,109.44,129.96,2,68,1.57,1452,27.1,3.2,3,1,18.67283951,Male,Cardio
44,71.6,1.73,167,138,106.88,126.92,3,71,1.45,1000,23.6,2.6,2,3,23.92328511,Female,Strength
51,96.3,1.88,166,127,106.24,126.16,3,59,1.32,1362,28.1,1.9,2,2,27.24649163,Female,Strength
47,48.4,1.65,196,148,125.44,148.96,2,60,1.29,1357,11.3,1.5,3,2,17.77777778,Male,Cardio
52,77.8,1.59,183,135,117.12,139.08,2,50,1.37,949,27.3,2.9,4,2,30.77409913,Male,Cardio
25,85.5,1.8,168,156,107.52,127.68,3,69,1.39,644,15.7,3.3,2,1,26.38888889,Male,Strength
28,74.9,1.74,196,163,125.44,148.96,3,54,1.24,1144,30.7,1.6,2,1,24.73906725,Female,Cardio
30,67.4,1.79,185,169,118.4,140.6,3,59,1.27,1398,18.9,3.4,5,3,21.0355482,Male,Cardio
36,71,1.66,168,131,107.52,127.68,3,74,1.1,567,20.3,3.7,4,1,25.76571346,Male,HIIT
24,50.5,2,177,129,113.28,134.52,2,70,1.33,1213,26.6,2.92,2,2,12.625,Female,Strength
55,94.8,2,192,169,122.88,145.92,3,50,1.38,1458,23.2,2.3,3,3,23.7,Male,Strength
34,73.6,1.79,195,146,124.8,148.2,2,73,1.13,636,14.1,2.7,2,1,22.97056896,Female,HIIT
21,47.8,1.62,173,129,110.72,131.48,2,74,1.59,1638,25.8,2.4,3,2,18.21368694,Male,HIIT
41,40,1.74,166,154,106.24,126.16,3,71,1.13,1356,20.1,2.8,3,3,13.21178491,Male,HIIT
51,43.9,1.78,194,136,124.16,147.44,2,51,0.98,1293,27,1.5,2,1,13.85557379,Male,Strength
47,59.6,1.88,192,125,122.88,145.92,2,50,1.32,1108,30.6,2.3,3,2,16.86283386,Male,Yoga
22,56.1,1.91,167,122,106.88,126.92,2,70,1.4,1183,24.9,2.7,2,1,15.37786793,Female,Cardio
18,56.5,1.93,177,156,113.28,134.52,3,52,1.53,1419,22.3,3.5,4,2,15.16819243,Male,Strength
39,83.7,1.52,187,152,119.68,142.12,3,58,1.65,1647,29.3,3.2,4,2,36.22749307,Male,Strength
34,79.1,1.73,188,151,120.32,142.88,3,58,1.32,1191,30.7,3.6,3,2,26.42921581,Female,Yoga
46,56.7,1.97,199,160,127.36,151.24,3,56,1.3,1215,26.4,2.4,3,1,14.61001314,Female,HIIT
22,48.9,1.84,185,164,118.4,140.6,3,73,1.13,1164,27,1.5,3,3,14.44352552,Female,Yoga
43,47.1,1.81,166,149,106.24,126.16,3,69,0.76,998,22.2,3,4,1,14.37685052,Female,HIIT
51,65.1,1.85,185,130,118.4,140.6,2,60,2,717,22.2,1.9,2,2,19.02118335,Male,Cardio
55,60.6,1.68,185,124,118.4,140.6,2,70,1.35,1447,24,2,4,1,21.47108844,Female,HIIT
42,101,1.56,186,168,119.04,141.36,3,56,1.19,650,27.6,3.6,4,1,41.50230112,Female,HIIT
31,66.4,1.76,175,140,112,133,3,69,1.55,640,24.7,3.5,4,2,21.43595041,Female,Strength
49,97.1,2,174,153,111.36,132.24,3,74,1.26,763,10,2.6,2,2,24.275,Male,Strength
29,73.7,1.88,192,141,122.88,145.92,2,59,1.68,769,25.52,3.2,3,3,20.85219556,Male,Cardio
44,86.1,1.73,178,140,113.92,135.28,3,51,1.12,1244,22.7,3.4,3,3,28.76808447,Male,Strength
37,58.7,1.78,195,154,124.8,148.2,3,59,1.34,1015,29.5,2.8,2,3,18.52670117,Female,Cardio
37,69.1,1.74,175,127,112,133,2,53,1.61,1411,31.9,3.6,2,2,22.82335844,Female,Strength
46,73,1.73,164,150,104.96,124.64,3,54,1.87,1037,25.1,3.4,2,2,24.39105884,Female,Cardio
53,67.3,1.5,199,151,127.36,151.24,2,60,1.04,593,15.8,3.4,4,2,29.91111111,Male,HIIT
47,59.2,1.67,182,169,116.48,138.32,3,57,1.06,1252,31.5,2.2,3,2,21.22700706,Female,HIIT
46,119.6,1.71,176,129,112.64,133.76,2,53,1.26,1144,23.9,1.7,4,2,40.90147396,Female,HIIT
53,80.1,1.69,188,167,120.32,142.88,3,74,2,1196,13,2.3,3,1,28.04523651,Male,Strength
42,59.1,1.65,183,138,117.12,139.08,2,71,2,957,21.2,2,2,2,21.70798898,Male,Strength
48,88.8,1.91,183,156,117.12,139.08,3,67,0.87,853,32.5,3.3,3,2,24.34143801,Female,Cardio
36,53.4,1.75,177,120,113.28,134.52,2,70,0.68,1257,26.7,2.7,5,2,17.43673469,Male,Yoga
18,98.9,1.58,181,126,115.84,137.56,2,68,1.48,1330,27.5,3.1,3,2,39.61704855,Male,Cardio
41,112.2,1.81,188,159,120.32,142.88,3,53,1.16,995,30.3,3.3,3,2,34.24803883,Female,Yoga
30,101.6,1.73,190,133,121.6,144.4,2,56,1.38,1047,22.1,3.2,3,3,33.94700792,Male,Cardio
19,74.7,1.85,194,127,124.16,147.44,2,74,0.65,1105,19.4,3.6,2,2,21.82615047,Female,Cardio
22,68.4,1.86,175,129,112,133,2,66,1.99,895,20,3.6,5,1,19.7710718,Male,Cardio
22,86.2,1.93,167,145,106.88,126.92,3,62,1.74,640,18.6,3.3,3,1,23.14156085,Female,Strength
51,98.9,1.85,181,138,115.84,137.56,3,70,1.49,859,25,1.5,2,2,28.89700511,Male,Cardio
27,50.6,2,174,129,111.36,132.24,2,68,1.34,1179,31,2,5,2,12.65,Female,HIIT
56,68.1,2,168,160,107.52,127.68,3,74,1.39,1350,23.8,3.3,5,2,17.025,Female,Yoga
22,53,1.83,199,129,127.36,151.24,2,74,0.88,540,11.9,3.1,4,2,15.82609215,Female,Strength
28,59.2,1.68,187,127,119.68,142.12,2,54,1.53,466,27.3,2.9,2,3,20.97505669,Male,Strength
35,40,2,169,138,108.16,128.44,3,72,1.08,576,31.2,2.9,2,3,10,Male,Strength
48,90.4,2,193,156,123.52,146.68,3,59,1.78,1246,24.4,2.3,3,2,22.6,Male,Cardio
25,74.6,1.63,182,160,116.48,138.32,3,60,0.93,1028,14.8,3.5,3,2,28.07783507,Female,HIIT
24,92.2,1.71,194,141,124.16,147.44,2,59,2,1580,32.9,2.4,4,2,31.53106939,Male,HIIT
35,56.2,1.74,170,151,108.8,129.2,3,66,0.99,1215,26.9,2.9,4,2,18.5625578,Female,Strength
18,63,1.66,191,168,122.24,145.16,3,74,0.89,456,24.5,2.7,3,2,22.86253448,Male,Strength
50,76.1,1.82,191,146,122.24,145.16,3,54,1.12,817,25,3.2,2,1,22.97427847,Female,Cardio
52,66.6,1.56,175,152,112,133,3,60,1.04,1783,15.4,2.7,4,2,27.36686391,Male,Yoga
32,45.9,1.83,192,120,122.88,145.92,1,55,1.49,808,22.4,1.5,3,1,13.70599301,Female,Yoga
31,86.4,1.59,187,169,119.68,142.12,3,50,2,1336,27.6,1.6,4,1,34.1758633,Female,Yoga
30,54.9,1.93,187,165,119.68,142.12,3,70,0.94,836,26.7,3.7,4,2,14.7386507,Female,Cardio
21,91.2,1.7,194,142,124.16,147.44,2,62,0.91,1090,33.3,3.7,3,2,31.55709343,Male,Strength
46,54.2,1.91,171,169,109.44,129.96,3,67,0.9,771,14,2.6,3,3,14.85704887,Male,HIIT
22,60.8,1.77,169,130,108.16,128.44,3,74,1.1,1298,25.4,3.3,2,3,19.40693926,Female,Cardio
30,46.8,1.67,164,153,104.96,124.64,3,74,1.53,684,15.2,2.3,4,2,16.78080964,Male,Cardio
31,48.1,1.58,181,125,115.84,137.56,2,70,1.88,695,23.1,3.3,3,2,19.26774555,Female,HIIT
36,56.5,1.61,189,123,120.96,143.64,2,58,2,1093,32.6,3.5,3,3,21.79699857,Male,Yoga
55,78.4,1.59,171,132,109.44,129.96,3,74,2,1182,13.6,3.7,3,1,31.01143151,Female,HIIT
44,78.2,1.8,171,169,109.44,129.96,3,59,1.79,1730,17,3.5,5,1,24.13580247,Male,HIIT
34,74.2,1.83,194,153,124.16,147.44,3,60,1.24,1632,27.3,3,4,2,22.15652901,Female,Strength
57,84,1.95,199,142,127.36,151.24,2,51,1.66,872,17.5,3.4,4,1,22.09072978,Female,Strength
47,79.2,1.81,160,169,102.4,121.6,3,74,1.28,595,19,3.3,2,2,24.17508623,Female,Yoga
20,102.9,1.61,172,146,110.08,130.72,3,70,1.57,1113,23.5,3.2,3,3,39.69754253,Female,Yoga
30,57.8,1.89,168,165,107.52,127.68,3,67,1.38,1099,25.6,1.5,4,1,16.18095798,Female,Strength
37,94.5,1.73,198,135,126.72,150.48,2,74,1.16,717,23.8,1.6,4,3,31.57472685,Female,Strength
54,70.9,1.7,175,131,112,133,2,74,1.5,750,29.4,3.7,4,2,24.53287197,Male,HIIT
54,52.6,1.81,167,167,106.88,126.92,3,53,1.46,988,26.7,2.4,2,1,16.05567596,Female,Yoga
31,50.9,1.51,174,130,111.36,132.24,2,58,2,1743,26.9,3.5,3,1,22.3235823,Female,Strength
43,58.9,1.85,174,139,111.36,132.24,3,67,1.41,1217,19.9,2,2,1,17.20964207,Female,Strength
22,69.3,1.56,164,136,104.96,124.64,3,50,1.33,1084,30.7,3.4,3,2,28.47633136,Female,Yoga
18,93.3,1.71,199,140,127.36,151.24,2,50,1.59,1166,22.3,2.6,4,1,31.90725351,Female,Yoga
24,91.2,1.82,181,158,115.84,137.56,3,74,1.49,1263,26.9,1.8,2,2,27.53290665,Female,Strength
45,40,1.59,199,144,127.36,151.24,2,70,1.2,934.8,15.3,2.7,3,3,15.82215893,Female,HIIT
34,80.6,1.76,177,163,113.28,134.52,3,62,2,1783,27.5,3.4,4,1,26.02014463,Female,Cardio
25,40,1.56,195,132,124.8,148.2,2,57,0.65,499,16.7,3.4,3,2,16.4365549,Male,Yoga
45,76.6,1.77,181,122,115.84,137.56,2,64,1.82,1186,19.1,3.5,2,1,24.45018992,Male,Cardio
25,61.1,1.72,176,162,112.64,133.76,3,53,0.92,1378,15,3.4,4,1,20.65305571,Female,Strength
51,58.8,1.78,172,120,110.08,130.72,2,54,2,1113,31.5,2.3,4,1,18.55826285,Female,HIIT
31,48.4,1.81,178,120,113.92,135.28,2,71,1.45,1004,23.1,1.5,3,1,14.77366381,Female,Strength
28,77.8,1.62,164,161,104.96,124.64,3,70,1.52,1095,23.1,3.5,5,2,29.64487121,Female,Strength
48,119.9,1.73,165,156,105.6,125.4,3,66,0.99,781,18.5,3.6,3,1,40.06147883,Male,Cardio
44,64.5,1.5,173,166,110.72,131.48,3,50,0.54,874,25.2,1.9,3,2,28.66666667,Female,Yoga
39,84,1.79,176,126,112.64,133.76,2,72,1.5,1057,28,3.3,3,1,26.21641022,Female,HIIT
34,80.7,1.8,193,153,123.52,146.68,3,57,1.18,930,27.2,2.3,3,1,24.90740741,Male,Yoga
24,102.6,1.67,190,132,121.6,144.4,2,73,1.41,800,28.3,1.5,3,2,36.78869805,Female,Yoga
51,80.4,1.64,181,150,115.84,137.56,3,74,1.07,913,26.4,1.5,5,3,29.89292088,Female,Cardio
42,57.1,1.84,199,163,127.36,151.24,3,74,1.2,303,21.3,2.7,3,1,16.8655482,Female,Strength
23,60.5,1.88,166,149,106.24,126.16,3,63,1.388,907,23.5,3.1,4,1,17.11747397,Female,Yoga
18,98.5,1.99,187,153,119.68,142.12,3,57,1.95,859,22.7,1.9,3,2,24.87310926,Female,Yoga
23,68,1.74,175,120,112,133,2,68,1.01,694,24.5,3.5,5,2,22.46003435,Female,HIIT
18,40,1.82,177,127,113.28,134.52,2,74,0.73,352,26,3.4,3,2,12.07583625,Male,Yoga
50,41.9,2,199,161,127.36,151.24,3,74,1.24,953,24.6,3.2,3,2,10.475,Male,Cardio
18,60.5,1.57,177,131,113.28,134.52,2,59,1.3,1286,28.1,2.6,3,2,24.54460627,Male,HIIT
32,40,1.61,176,156,112.64,133.76,3,59,1.462,582,15.1,3.4,4,1,15.43150341,Male,Yoga
46,40.7,1.66,190,169,121.6,144.4,3,58,0.92,760,27.2,3.5,5,2,14.76992307,Male,HIIT
18,53.8,1.7,197,120,126.08,149.72,1,69,1.01,1274,31.4,2.4,3,3,18.61591696,Female,Strength
18,115.4,1.79,188,168,120.32,142.88,3,72,2,859,31.2,1.8,3,2,36.01635405,Female,Yoga
46,54,1.82,177,163,113.28,134.52,3,63,1.4,979,33.7,3.7,2,2,16.30237894,Male,Yoga
24,105.7,2,187,145,119.68,142.12,3,58,1.48,1002,25.9,2.5,3,1,26.425,Male,Strength
31,87.3,1.65,176,137,112.64,133.76,3,74,0.91,1262,31.5,2.74,4,2,32.0661157,Male,Yoga
30,57.7,1.76,160,152,102.4,121.6,3,59,1.82,314,23.2,1.8,4,3,18.62732438,Female,Cardio
24,72.7,2,190,131,121.6,144.4,2,56,1.33,1126,12.6,3.6,2,2,18.175,Male,Cardio
25,102.4,1.68,188,141,120.32,142.88,2,56,1.66,1553,18.6,1.7,2,2,36.28117914,Female,Yoga
29,81.4,1.89,177,137,113.28,134.52,3,70,1.01,503,14.5,1.5,3,1,22.78771591,Female,Yoga
39,81.9,1.72,187,156,119.68,142.12,3,53,1.19,1329,24.2,3.4,4,2,27.68388318,Male,Yoga
48,65.1,1.79,189,120,120.96,143.64,1,74,1.26,325,23.5,2.1,5,3,20.31771792,Female,Strength
28,67.8,1.57,198,135,126.72,150.48,2,67,2,1062,30.5,1.5,3,1,27.50618686,Female,Strength
25,56.9,1.61,183,130,117.12,139.08,2,66,1.33,804,20.1,1.5,4,2,21.95131361,Male,HIIT
53,55,1.6,181,133,115.84,137.56,2,74,1.25,645,28.2,2.4,4,1,21.484375,Female,Strength
38,42.6,1.61,172,122,110.08,130.72,2,69,1.13,462,14.9,2.5,2,2,16.43455114,Female,Yoga
50,61.5,1.57,199,139,127.36,151.24,2,71,0.95,798,22.5,3.5,4,2,24.95030224,Female,Cardio
27,64.2,1.89,188,143,120.32,142.88,3,51,2,1662,23,3.1,4,2,17.97262115,Male,Strength
38,76.7,1.99,192,131,122.88,145.92,2,74,1.14,1263,28.3,1.6,5,1,19.36819777,Male,Strength
51,100.2,1.76,164,153,104.96,124.64,3,72,1.16,1499,10,1.7,4,1,32.34762397,Male,Yoga
54,58.1,1.57,182,169,116.48,138.32,3,74,1.59,649,19.7,3.4,3,2,23.57093594,Female,Cardio
33,58.2,1.62,170,163,108.8,129.2,3,60,1.21,1524,26.5,2.8,3,2,22.17649749,Female,Cardio
30,80.1,1.722,192,153,122.88,145.92,3,50,0.55,1222,31.7,1.5,3,1,27.01258969,Male,Strength
46,55.1,1.62,170,166,108.8,129.2,3,52,1.03,1370,34.4,1.8,2,1,20.99527511,Male,Cardio
32,51.2,1.9,162,160,103.68,123.12,3,60,1.25,988,21.6,2.5,3,2,14.18282548,Female,Cardio
43,40,1.95,162,138,103.68,123.12,3,58,2,918,26.4,1.8,4,2,10.51939513,Male,Yoga
42,45.3,1.53,193,128,123.52,146.68,2,74,1.05,810,21.1,2.4,2,2,19.35153146,Male,Strength
22,54.1,1.76,178,127,113.92,135.28,2,65,1.42,501,29.2,3.7,4,1,17.4651343,Female,Strength
24,58.8,1.89,163,150,104.32,123.88,3,73,1.28,800,27.1,2.5,2,2,16.46090535,Male,Strength
36,55.5,1.69,198,132,126.72,150.48,2,71,1.85,1590,15.3,2.2,3,2,19.43209271,Female,Cardio
27,40,1.8,162,140,103.68,123.12,3,74,1.42,901,22.2,2.5,5,1,12.34567901,Female,HIIT
41,53,1.62,161,142,103.04,122.36,3,61,1.42,761,21,3.3,3,1,20.19509221,Male,Strength
18,83.5,1.67,162,169,103.68,123.12,3,70,1.54,1389,12.1,1.7,2,1,29.94011976,Female,Cardio
51,58.6,2,162,150,103.68,123.12,3,55,1.28,1030,16.7,3.4,3,2,14.65,Female,Strength
18,40,1.9,166,169,106.24,126.16,3,57,1.28,1556,17.4,2.1,2,3,11.08033241,Female,Strength
44,91.2,1.87,194,141,124.16,147.44,2,66,1.66,1345,22.7,2.5,2,1,26.0802425,Female,Yoga
31,60.7,1.62,198,120,126.72,150.48,1,71,1.35,967,31.2,3.2,4,2,23.12909617,Male,Yoga
36,62.2,1.5,192,132,122.88,145.92,2,61,2,913,11.4,1.5,3,2,27.64444444,Male,HIIT
23,62.1,1.83,168,149,107.52,127.68,3,51,1.39,1135,26.1,2,3,2,18.54340231,Female,Yoga
24,79,1.62,177,169,113.28,134.52,3,73,1,887,25,3.5,2,3,30.10211858,Male,Yoga
38,58.4,1.65,169,141,108.16,128.44,3,53,2,1109,24,2.3,2,1,21.45087236,Male,Yoga
31,75.8,1.7,199,129,127.36,151.24,2,60,0.87,922,24.2,1.9,2,1,26.2283737,Female,HIIT
55,65.5,1.94,170,123,108.8,129.2,2,74,1.37,787,28.7,3.1,3,1,17.40354979,Female,HIIT
52,81,1.62,178,146,113.92,135.28,3,53,1.44,1628,25.4,2.5,4,1,30.86419753,Female,Strength
24,84.5,1.84,171,128,109.44,129.96,2,63,0.7,1067,32,2.4,2,1,24.95864839,Female,Strength
18,48.7,1.75,187,141,119.68,142.12,2,70,2,1266,34.4,2.6,3,1,15.90204082,Male,Cardio
30,88.3,1.72,195,158,124.8,148.2,3,70,1.33,1327,12.3,3.6,3,2,29.84721471,Male,Strength
53,60.98,1.55,190,150,121.6,144.4,3,71,1.538,1006,22.8,3.5,4,2,25.38189386,Female,Strength
56,85.2,1.6,163,151,104.32,123.88,3,51,1.25,672,26.5,1.7,3,1,33.28125,Female,Yoga
44,68.7,1.81,192,169,122.88,145.92,3,62,1.08,1783,10,3.4,3,1,20.97005586,Male,Strength
40,97.4,1.66,166,149,106.24,126.16,3,60,1.16,700,20.8,2.7,2,2,35.34620409,Male,HIIT
33,73.3,1.86,187,123,119.68,142.12,2,60,1.22,1254,35,1.9,4,1,21.18742051,Male,Cardio
33,44.9,1.73,176,158,112.64,133.76,3,74,2,905,27,2.1,3,2,15.00217181,Female,Strength
39,59.9,1.71,174,131,111.36,132.24,2,50,1.41,733,24.7,2.9,2,2,20.48493554,Male,Yoga
40,43.9,1.92,186,143,119.04,141.36,3,74,0.83,1018,12,3.1,3,1,11.90863715,Male,Yoga
20,40,1.52,164,144,104.96,124.64,3,65,1.53,629,22.6,3.1,4,1,17.31301939,Male,Strength
26,65.9,1.99,166,127,106.24,126.16,3,71,1.08,1218,22,2.6,4,2,16.64099391,Male,Cardio
21,59.8,1.65,162,169,103.68,123.12,3,74,1.5,1130,30.4,3.2,5,3,21.9651056,Female,Cardio
36,77.7,1.66,193,120,123.52,146.68,1,72,1.21,1115,11.3,2.2,2,3,28.19712585,Female,Strength
30,61.6,1.77,170,130,108.8,129.2,3,74,2,1068,24.3,1.5,5,2,19.66229372,Male,Yoga
18,44.2,1.64,171,164,109.44,129.96,3,66,1.14,1083,16.1,2.2,5,2,16.43367043,Female,Yoga
22,63.7,1.85,192,122,122.88,145.92,1,53,1.06,1032,24.4,2.5,3,3,18.61212564,Male,Yoga
45,54.4,1.55,182,139,116.48,138.32,3,74,2,1179,24.3,3.1,5,3,22.64308012,Male,HIIT
43,93.8,1.65,170,162,108.8,129.2,3,61,1.37,848,24.36,2.8,3,1,34.45362718,Female,Strength
18,77.7,1.55,178,131,113.92,135.28,2,67,1.4,1259,14.8,2.4,3,2,32.34131113,Female,Strength
18,57.6,1.74,172,120,110.08,130.72,2,74,1.46,635,15,3.2,2,3,19.02497027,Male,Strength
20,75.6,1.74,192,128,122.88,145.92,2,72,1.86,906,21.4,3.3,4,2,24.97027348,Male,Cardio
47,85.5,1.84,172,152,110.08,130.72,3,68,0.98,773,24.1,2.6,2,2,25.25401701,Male,Cardio
25,62.4,1.59,166,151,106.24,126.16,3,66,1.27,903,11,3,4,1,24.68256794,Male,Strength
31,53.5,1.68,180,155,115.2,136.8,3,57,0.86,875,22.6,3.3,2,1,18.95549887,Female,Strength
47,78.8,1.82,167,144,106.88,126.92,3,66,1.66,1163,31.7,2.8,4,2,23.78939742,Male,Cardio
20,40,1.97,173,133,110.72,131.48,3,74,2,916,18.8,2.3,2,1,10.30688758,Male,Cardio
56,51.5,1.66,198,167,126.72,150.48,3,70,2,843,24.2,2.4,3,3,18.68921469,Male,Strength
24,80.9,1.74,181,128,115.84,137.56,2,61,1.19,1705,10,2.7,4,1,26.72083498,Male,HIIT
29,85.3,1.68,161,133,103.04,122.36,3,74,1.45,1269,26.1,2.5,4,3,30.22250567,Female,Cardio
18,47.8,1.73,162,136,103.68,123.12,3,56,1.42,562,23.9,3.4,3,1,15.97113168,Female,Cardio
36,87.9,1.54,177,129,113.28,134.52,2,58,1.93,1010,21.1,3.3,3,1,37.06358576,Female,Cardio
49,43.6,1.68,170,124,108.8,129.2,2,73,0.94,739,27.6,3.5,4,2,15.4478458,Female,Yoga
40,55.7,1.6,184,133,117.76,139.84,2,72,1.4,749,23.7,2.6,4,2,21.7578125,Female,Yoga
20,73.5,1.87,167,145,106.88,126.92,3,68,2,1338,21.9,3.5,3,2,21.01861649,Female,HIIT
31,52.7,1.65,199,138,127.36,151.24,2,74,1.92,1102,24,3.3,2,3,19.35720845,Female,HIIT
47,87.1,1.7,174,160,111.36,132.24,3,63,1.4,562,26,3.7,5,1,30.1384083,Female,HIIT
47,71.5,1.79,162,169,103.68,123.12,3,65,1.84,822,29.1,2.3,5,2,22.3151587,Female,HIIT
48,57.3,1.9,172,144,110.08,130.72,3,55,1.62,877,10,2.8,2,2,15.87257618,Female,Yoga
54,40,1.75,174,166,111.36,132.24,3,66,1.58,409,27.9,3.5,5,2,13.06122449,Female,Cardio
44,94.4,1.82,182,140,116.48,138.32,3,57,1.38,1369,20.7,3.2,3,1,28.49897355,Male,HIIT
46,44.9,1.93,177,154,113.28,134.52,3,58,2,1434,31.4,3.5,4,2,12.05401487,Male,HIIT
55,61.9,1.74,163,140,104.32,123.88,3,73,0.97,598,23.6,3.1,2,1,20.44523715,Male,Strength
24,83.4,1.7,162,169,103.68,123.12,3,51,1.87,879,26.4,3.3,4,1,28.85813149,Male,Yoga
18,83.6,1.84,186,137,119.04,141.36,2,73,1.33,1338,35,2.6,2,2,24.69281664,Female,Strength
18,87.3,1.71,199,145,127.36,151.24,2,65,1.16,1783,30,3.3,3,3,29.8553401,Male,Cardio
18,48.6,1.72,180,136,115.2,136.8,2,72,1.38,1185,23.5,1.8,3,2,16.42779881,Female,Strength
18,80.7,2,184,142,117.76,139.84,3,74,0.72,1221,25.6,1.9,2,2,20.175,Female,Yoga
33,62.6,1.71,192,158,122.88,145.92,3,57,1.99,1081,31.3,3.5,2,2,21.40829657,Female,Yoga
